;Unnamed: 0;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment ;topic_words
2659;2659;2017-02-27 21:48:21;70544;836332166728527872;False;14662;Twitter for iPhone;"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd";0.4391;['procedures', 'results', 'time']
2660;2660;2017-02-27 17:06:23;89597;836261209540288512;False;15400;Twitter for iPhone;Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peoâ€¦ https://t.co/60jigi6ffS;0.8481;[' FRAUD', 'VOTER', 'investigation']
2661;2661;2017-02-26 20:13:52;105941;835946001873657856;False;15716;Twitter for Android;Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.;0.0;['tomorrow', 'day', 'NATIONAL']
2662;2662;2017-02-26 18:16:41;113140;835916511944523776;False;24677;Twitter for Android;Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!;-0.8528;['killings', 'carnage', 'Chicago']
2663;2663;2017-02-26 11:42:39;109318;835817351178301440;False;21792;Twitter for Android;"For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!";-0.6696;['NEWS', 'number', 'ratings']
2664;2664;2017-02-26 11:33:16;87092;835814988686233600;False;19073;Twitter for Android;"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!";-0.1109;['CEO', 'WhiteHouse', 'Motors']
2665;2665;2017-02-25 22:02:22;130499;835610917568200704;False;28744;Twitter for Android;Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!;0.6269;['Offâ€¦', 'construction', 'pipelines']
2666;2666;2017-02-25 21:53:21;123926;835608648625836032;False;23860;Twitter for Android;I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!;0.8883;['meeting', 'industry', 'morning']
2668;2668;2017-02-25 13:27:04;104027;835481237879926784;False;19846;Twitter for Android;"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!";0.8221;['jobs', 'cars', 'America']
2669;2669;2017-02-25 13:19:18;201400;835479283699224576;False;62450;Twitter for Android;The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.;-0.0516;['manufacturing', 'focus', 'security']
2670;2670;2017-02-25 12:25:24;158646;835465719970217984;False;34603;Twitter for Android;Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!;0.7290000000000001;['rights', 'people', 'democracy']
2671;2671;2017-02-25 03:09:18;108710;835325771858251776;False;26341;Twitter for Android;FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!;-0.862;['ratings', 'people', 'television']
2672;2672;2017-02-24 17:04:19;91082;835173525522624512;False;20245;Twitter for iPhone;"Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA";-0.3818;['people', 'hurt', 'protests']
2674;2674;2017-02-24 12:36:34;100526;835106143462703104;False;21720;Twitter for Android;find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW;-0.6486;['WhiteHouse', 'SPIRIT', 'anyone']
2675;2675;2017-02-24 12:31:49;81076;835104946034991104;False;18342;Twitter for Android;"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......";-0.0164;['evening', 'news', 'reviews']
2676;2676;2017-02-24 00:06:44;58140;834917440450609152;False;8265;Twitter for Android;Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!;0.0;['YOU', 'evening', 'TOGETHER']
2677;2677;2017-02-24 00:01:40;108261;834916167177371648;False;23171;Twitter for Android;Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!;-0.4753;['Americans', 'city', 'mountain']
2678;2678;2017-02-23 22:53:45;56246;834899071982841856;False;10563;Twitter for iPhone;"'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU";0.0;['InaugurationDay', 'HIRE', 'MAGAðŸ‡ºðŸ‡¸']
2679;2679;2017-02-22 12:50:56;116640;834384982495940608;False;16220;Twitter for Android;Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!;0.9148;['borders', 'dreams', 'jobs']
2680;2680;2017-02-22 12:20:40;79330;834377364947816448;False;12132;Twitter for Android;One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!;0.3595;['moment', 'itâ€™s', 'AmericaFirstðŸ‡ºðŸ‡¸']
2681;2681;2017-02-21 23:23:13;118125;834181712783560704;False;26055;Twitter for Android;The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!;-0.7712;['people', 'nation', 'January']
2683;2683;2017-02-21 00:38:40;94069;833838311315763200;False;16021;Twitter for iPhone;Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv;0.743;['Washington', 'InaugurationDay', 'American/JJ People']
2684;2684;2017-02-20 21:00:37;106326;833783438922629120;False;15766;Twitter for Android;Just named General H.R. McMaster National Security Advisor.;0.34;['power', 'party', 'Administration']
2685;2685;2017-02-20 19:33:35;97;833761537525444608;False;33;Twitter for Android;Meeting with Generals at Mar-a-Lago in Florida. Very interesting!;0.5081;['WORK', 'MOVEMENT', 'swearing-in']
2686;2686;2017-02-20 14:33:33;242519;833686030679207936;False;48802;Twitter for Android;HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!;0.8439;['evening', 'Thank', 'D.C.']
2687;2687;2017-02-20 14:15:42;140919;833681539997253632;False;34840;Twitter for Android;Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!;-0.1091;['evening', 'MAKE', 't.co/OSxa3BamHs']
2688;2688;2017-02-19 21:57:01;112115;833435244451753984;False;26224;Twitter for Android;"My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.";0.0;['family', 'Lincoln', ' Memorial']
2689;2689;2017-02-18 20:26:31;162;833050081641234432;False;37;Twitter for Android;Getting ready to leave for Melbourne, Florida. See you all soon!;0.3802;['Lincoln', 'Great', 'P.M.']
2690;2690;2017-02-18 13:51:20;99263;832950628750127104;False;15213;Twitter for Android;Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!;0.0;['doubt', 'GREAT', 'AGAIN']
2691;2691;2017-02-18 13:31:53;186074;832945737625387008;False;39020;Twitter for Android;Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.;-0.0766;['journey', 'D.C', 'Washington']
2692;2692;2017-02-18 00:02:58;99028;832742165436579840;False;14143;Twitter for Android;Looking forward to the Florida rally tomorrow. Big crowd expected!;0.0;['country', 'Donald', 'time']
2693;2693;2017-02-17 23:15:56;120315;832730328108134400;False;21751;Twitter for Android;"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest";-0.6931;['service', 'honor', 't.co/Qj5cpfaykD']
2694;2694;2017-02-17 21:48:22;162368;832708293516632064;False;52654;Twitter for Android;The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!;0.2867;['dinner', 'TheLeeGreenwood', 'evenings']
2695;2695;2017-02-17 21:32:29;247;832704292993847296;False;112;Twitter for Android;The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more)    is not my enemy, it is the enemy of the American people. SICK!;-0.5358;['letter', 'George', ' Bush']
2696;2696;2017-02-17 15:34:14;56533;832614137586933760;False;9912;Twitter for iPhone;"Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM";0.29600000000000004;['address', 'White', 't.co/J0ojOXjrga']
2697;2697;2017-02-17 13:16:22;69643;832579442790772736;False;10955;Twitter for iPhone;General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.;0.3947;['countries', 'Thanks', 'night']
2698;2698;2017-02-17 11:43:10;150763;832555987299082240;False;26347;Twitter for Android;Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!;0.5710000000000001;['past', 'Today', 'NBC']
2699;2699;2017-02-17 11:38:20;99095;832554772318322688;False;14334;Twitter for Android;Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.;0.0;['U.S.', 'WSJ', 'jobs']
2700;2700;2017-02-17 10:13:32;102948;832533430168608768;False;17252;Twitter for Android;Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!;0.0;['companies', 'TRUMP', 'facts']
2701;2701;2017-02-16 23:44:54;93656;832375230274400256;False;18722;Twitter for iPhone;'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh;0.0;['jobs', 'NBCNews', 'others']
2702;2702;2017-02-16 14:39:52;121137;832238070460186624;False;27003;Twitter for Android;The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!;-0.8652;['Enjoy', 'ainsleyearhardt']
2703;2703;2017-02-16 14:10:49;99214;832230758299340800;False;19854;Twitter for Android;"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!";-0.3532;['feature', 'Thank', 'EricTrump']
2704;2704;2017-02-16 12:02:59;126205;832198588201594880;False;25247;Twitter for Android;The spotlight has finally been put on the low-life leakers! They will be caught!;0.0;['promiseâ€¦', 'commitment', 'schools']
2705;2705;2017-02-16 11:58:43;89827;832197515248275456;False;17274;Twitter for Android;Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!;-0.8588;['Walmart', 'U.S.', 'jobs']
2706;2706;2017-02-16 11:34:46;127764;832191485701451776;False;23643;Twitter for Android;Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!;0.9392;[' Won', 'Media', 't.co/Hfab41h65X']
2707;2707;2017-02-15 23:59:26;110166;832016501657968640;False;53977;Twitter for iPhone;"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) oâ€¦ https://t.co/HhgE51dtSN";-0.3818;['Bush', 'president', 'WP']
2708;2708;2017-02-15 21:34:05;58732;831979921555742720;False;14576;Twitter for iPhone;"Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv";-0.5994;['inauguration', 'WRONG', 'lie']
2709;2709;2017-02-15 19:45:16;72138;831952535544070144;False;17852;Twitter for iPhone;"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:â€¦ https://t.co/OigfXFECPp";0.3595;['reductions', 'people', 'cost']
2710;2710;2017-02-15 19:17:59;74512;831945670324060160;False;14224;Twitter for iPhone;"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMIðŸ‡ºðŸ‡¸ðŸ‡®ðŸ‡±Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP";0.7263;['office', 'jobs', 'U.S.']
2711;2711;2017-02-15 16:34:27;66081;831904516316479488;False;10692;Twitter for iPhone;Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF;0.6588;['polls', 'people', 'approval']
2712;2712;2017-02-15 13:13:10;128448;831853862281699328;False;31903;Twitter for Android;"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!";-0.1759;['Thursday', 'Washington', 'record']
2713;2713;2017-02-15 12:42:20;100698;831846101179314176;False;25351;Twitter for Android;Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?;0.0;['realDonaldTrump', 'class', 'Ivanka']
2714;2714;2017-02-15 12:28:37;77692;831842652085686272;False;16346;Twitter for Android;"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA";0.228;['CNN', 'daughter', 'P.M.']
2715;2715;2017-02-15 12:19:18;80376;831840306161123328;False;21143;Twitter for Android;"Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia";0.3182;['transparency', 'media', 'Twitter']
2716;2716;2017-02-15 12:08:12;117900;831837514226921472;False;27541;Twitter for Android;This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.;-0.743;['Honor', 'Celebrate', 'man']
2717;2717;2017-02-15 11:40:32;104434;831830548565852160;False;25838;Twitter for Android;"The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!";-0.8999;['Ukraine', 'leaker', 'look']
2718;2718;2017-02-14 22:50:33;87852;831636777110757376;False;17872;Twitter for iPhone;"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4";-0.0772;['John', 'Outgoing', 'Russia']
2719;2719;2017-02-14 21:48:10;46093;831621079747723264;False;8503;Twitter for iPhone;"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br";0.0;['Saturday', 'cast', 'job']
2720;2720;2017-02-14 20:21:59;59006;831599387906301952;False;11349;Twitter for iPhone;"Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:â€¦ https://t.co/nuLTs513Ot";0.6249;['mistakes', 'chiefs', 'Intelligence']
2721;2721;2017-02-14 14:28:54;111318;831510532318429184;False;26588;Twitter for Android;The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?;-0.6415;['garbage', 'Thank', ' Woodward']
2722;2722;2017-02-14 03:30:45;90851;831344902990655488;False;16252;Twitter for iPhone;Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protectâ€¦ https://t.co/FNewjbHuw4;0.7003;['hatred', 'WILL', 'CHANGE']
